NFE, Elapsed Time, Approximation Set, Population, Population Size
10, 0.881229252, "[[33.3,2.0]]", "[[36.5,2.0], [38.6,2.0], [37.6,2.0], [35.400000000000006,2.0], [33.3,2.0], [38.6,2.0], [34.3,2.0], [38.6,2.0], [36.5,2.0], [38.6,2.0]]", 10
20, 1.6271321730000001, "[[33.3,2.0], [32.1,3.0]]", "[[33.3,2.0], [32.1,3.0], [34.3,2.0], [33.2,3.0], [33.2,3.0], [35.400000000000006,2.0], [34.3,3.0], [34.3,3.0], [36.5,2.0], [35.3,3.0]]", 10
30, 1.886788882, "[[33.3,2.0], [31.0,4.0], [32.1,3.0]]", "[[33.3,2.0], [31.0,4.0], [32.1,3.0], [32.1,3.0], [34.3,2.0], [32.0,4.0], [33.2,3.0], [33.2,3.0], [33.2,3.0], [35.400000000000006,2.0]]", 10
40, 2.0122499300000003, "[[33.3,2.0], [29.8,5.0], [31.0,4.0], [32.1,3.0]]", "[[33.3,2.0], [29.8,5.0], [31.0,4.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [31.0,4.0], [34.3,2.0], [32.0,4.0], [33.2,3.0]]", 10
50, 2.222603535, "[[33.3,2.0], [28.700000000000003,6.0], [31.0,4.0], [29.8,5.0], [32.1,3.0]]", "[[33.3,2.0], [28.700000000000003,6.0], [31.0,4.0], [29.8,5.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [31.0,4.0], [31.0,4.0], [32.1,3.0]]", 10
60, 2.295779485, "[[33.3,2.0], [27.6,7.0], [31.0,4.0], [32.1,3.0], [28.8,5.0], [28.700000000000003,6.0]]", "[[33.3,2.0], [27.6,7.0], [31.0,4.0], [32.1,3.0], [28.8,5.0], [28.700000000000003,6.0], [32.1,3.0], [32.1,3.0], [31.0,4.0], [31.0,4.0]]", 10
70, 2.563084904, "[[33.3,2.0], [26.5,8.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [27.6,7.0], [27.700000000000003,6.0]]", "[[33.3,2.0], [26.5,8.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [27.6,7.0], [27.700000000000003,6.0], [32.1,3.0], [32.1,3.0], [31.0,4.0]]", 10
80, 2.6949428720000004, "[[33.3,2.0], [26.4,9.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [26.5,8.0], [27.6,7.0], [27.700000000000003,6.0]]", "[[33.3,2.0], [26.4,9.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [26.5,8.0], [27.6,7.0], [27.700000000000003,6.0], [32.1,3.0], [32.1,3.0]]", 10
90, 2.899718284, "[[33.3,2.0], [26.4,9.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [27.700000000000003,6.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [31.0,4.0], [28.8,5.0], [32.1,3.0], [27.700000000000003,6.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
100, 3.0888638370000003, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
110, 3.2300580460000003, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
120, 3.363804409, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
130, 3.494916566, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
140, 3.6596641090000004, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
150, 3.852462666, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
160, 3.979826869, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
170, 4.08291674, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
180, 4.251999206000001, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
190, 4.4550298790000005, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
200, 4.658221711, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
210, 4.763765107, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
220, 4.97347623, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
230, 5.146530388, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
240, 5.2934580790000005, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
250, 5.398697747, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
260, 5.513349812, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
270, 5.795755517000001, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
280, 5.875575747, "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[33.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [32.1,3.0], [32.1,3.0]]", 10
