NFE, Elapsed Time, Approximation Set, Population, Population Size
110, 26.883735916000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
120, 27.420467257000002, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
130, 27.644190465, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
140, 27.762832597000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
150, 28.009153361000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
160, 28.214658259, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
170, 28.365952614, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
180, 28.57603393, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
190, 28.942839995000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
200, 29.346580142, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
210, 29.77655006, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
220, 30.067549103, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
230, 30.523924278000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
240, 30.825529414000002, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
250, 31.125977119, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
260, 31.375441656000003, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
270, 32.140583715000005, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
280, 32.403756715, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
290, 32.635614038, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
300, 33.228848757, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
310, 33.694324516, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
320, 34.134663449, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
330, 34.510023834, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
340, 34.658105116, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
350, 35.142379654, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
360, 35.551990664, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
370, 35.902165086000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
380, 36.254386728, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
390, 36.508952841, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
400, 36.810557911000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
410, 37.085400196, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
420, 37.290921403000006, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
430, 37.610042839, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
440, 37.727012753000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
450, 37.810387876, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
460, 38.072713101000005, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
470, 38.646981507, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
480, 38.826530240000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
490, 38.982125283, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
500, 39.132972177, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
510, 39.340978442, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
520, 39.609824409000005, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
530, 39.796093677, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
540, 40.027376098000005, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
550, 40.234147514, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
560, 40.563323880000006, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
570, 40.776456529, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
580, 41.017317159, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
590, 41.294055820000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
600, 41.669502387, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
610, 41.852503797000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
620, 42.211669803, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
630, 42.516694987, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
640, 42.752136636, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
650, 42.929800986000004, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
660, 43.124361084, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
670, 43.417136677, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
680, 43.923511673, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
690, 44.402939383, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
700, 44.782254306000006, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
710, 45.221506682000005, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
720, 45.742970987, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
730, 45.944515635, "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0]]", "[[35.5,2.0], [25.4,8.0], [32.2,3.0], [31.0,4.0], [27.700000000000003,6.0], [28.8,5.0], [25.5,7.0], [27.700000000000003,6.0], [27.700000000000003,6.0], [27.700000000000003,6.0]]", 10
