NFE, Elapsed Time, Approximation Set, Population, Population Size
72, 1.619857997, "[[0.0,-0.0], [272.0,-0.992859188378664], [146.0,-0.7853662757263524], [106.0,-0.7356101480176755]]", "[[0.0,-0.0], [167.0,-0.0], [311.0,-0.9829272513361086], [169.0,-0.0691865671641791], [0.0,-0.0], [169.0,-0.2820561323815704], [272.0,-0.992859188378664], [323.0,-0.0691865671641791], [0.0,-0.0], [254.0,-0.13460869565217393], [0.0,-0.0], [0.0,-0.0], [245.0,-0.1975609756097561], [439.0,-0.4459668684301564], [0.0,-0.0], [122.0,-0.0], [122.0,-0.0], [0.0,-0.0], [148.0,-0.0], [151.0,-0.0], [0.0,-0.0], [143.0,-0.0], [165.0,-0.0], [146.0,-0.0], [0.0,-0.0], [288.0,-0.0], [0.0,-0.0], [155.0,-0.0], [0.0,-0.0], [147.0,-0.0], [136.0,-0.0], [0.0,-0.0], [172.0,-0.0], [128.0,-0.0], [0.0,-0.0], [290.0,-0.1975609756097561], [104.0,-0.0], [0.0,-0.0], [130.0,-0.0], [0.0,-0.0], [300.0,-0.1975609756097561], [140.0,-0.0], [146.0,-0.7853662757263524], [0.0,-0.0], [130.0,-0.1975609756097561], [126.0,-0.0], [106.0,-0.7356101480176755], [135.0,-0.0], [0.0,-0.0], [323.0,-0.07676865671641792], [134.0,-0.0], [0.0,-0.0], [0.0,-0.0], [145.0,-0.0], [0.0,-0.0], [149.0,-0.0], [138.0,-0.0], [292.0,-0.0], [155.0,-0.11289051636228795], [0.0,-0.0], [0.0,-0.0], [157.0,-0.11289051636228795], [269.0,-0.07317073170731707], [0.0,-0.0], [162.0,-0.0], [114.0,-0.1202067868504772], [142.0,-0.11289051636228795], [430.0,-0.2128695652173913], [129.0,-0.0], [175.0,-0.0], [135.0,-0.0], [174.0,-0.7853662757263524]]", 72
144, 1.908865897, "[[0.0,-0.0], [272.0,-0.992859188378664], [247.0,-0.8088508043029815], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [56.0,-0.668267373931735]]", "[[0.0,-0.0], [272.0,-0.992859188378664], [247.0,-0.8088508043029815], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [89.0,-0.7853662757263524], [311.0,-0.9829272513361086], [51.0,-0.0], [146.0,-0.7853662757263524], [106.0,-0.7356101480176755], [99.0,-0.3099130434782609], [59.0,-0.1202067868504772], [62.0,-0.30110728587030006], [174.0,-0.7853662757263524], [52.0,-0.0], [169.0,-0.2820561323815704], [84.0,-0.2128695652173913], [84.0,-0.2128695652173913], [53.0,-0.0], [295.0,-0.764599664908302], [194.0,-0.7356101480176755], [130.0,-0.1975609756097561], [85.0,-0.0691865671641791], [114.0,-0.1202067868504772], [89.0,-0.11289051636228795], [53.0,-0.0], [53.0,-0.0], [85.0,-0.0691865671641791], [439.0,-0.4459668684301564], [56.0,-0.0], [225.0,-0.3099130434782609], [142.0,-0.11289051636228795], [215.0,-0.1202067868504772], [56.0,-0.0], [56.0,-0.0], [56.0,-0.0], [57.0,-0.0], [225.0,-0.2128695652173913], [155.0,-0.11289051636228795], [430.0,-0.2128695652173913], [58.0,-0.0], [157.0,-0.11289051636228795], [245.0,-0.1975609756097561], [290.0,-0.1975609756097561], [60.0,-0.0], [169.0,-0.0691865671641791], [254.0,-0.13460869565217393], [300.0,-0.1975609756097561]]", 72
216, 2.2062093110000003, "[[0.0,-0.0], [220.0,-1.0455231914959364], [50.0,-0.1975609756097561], [169.0,-1.0367174338879757], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [220.0,-1.0455231914959364], [50.0,-0.1975609756097561], [169.0,-1.0367174338879757], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [272.0,-0.992859188378664], [51.0,-0.0], [56.0,-0.668267373931735], [217.0,-0.9829272513361086], [140.0,-0.7853662757263524], [106.0,-0.7356101480176755], [56.0,-0.668267373931735], [51.0,-0.0], [311.0,-0.9829272513361086], [52.0,-0.0], [145.0,-0.7853662757263524], [227.0,-0.8621349324427703], [99.0,-0.3099130434782609], [62.0,-0.30110728587030006], [59.0,-0.1202067868504772], [247.0,-0.8088508043029815], [53.0,-0.0], [146.0,-0.7853662757263524], [116.0,-0.30110728587030006], [84.0,-0.2128695652173913], [84.0,-0.2128695652173913], [53.0,-0.0], [53.0,-0.0], [53.0,-0.0], [174.0,-0.7853662757263524], [55.0,-0.0], [131.0,-0.30110728587030006], [111.0,-0.1975609756097561], [85.0,-0.0691865671641791], [89.0,-0.11289051636228795], [85.0,-0.0691865671641791], [85.0,-0.0691865671641791], [56.0,-0.0], [177.0,-0.7853662757263524], [169.0,-0.2820561323815704], [114.0,-0.1202067868504772], [130.0,-0.1975609756097561]]", 72
288, 2.477087705, "[[0.0,-0.0], [220.0,-1.0455231914959364], [50.0,-0.1975609756097561], [169.0,-1.0367174338879757], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [220.0,-1.0455231914959364], [50.0,-0.1975609756097561], [169.0,-1.0367174338879757], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [51.0,-0.0], [173.0,-0.9982358409437437], [56.0,-0.668267373931735], [140.0,-0.7853662757263524], [106.0,-0.7356101480176755], [56.0,-0.668267373931735], [51.0,-0.0], [272.0,-0.992859188378664], [52.0,-0.0], [145.0,-0.7853662757263524], [99.0,-0.3099130434782609], [217.0,-0.9829272513361086], [62.0,-0.30110728587030006], [59.0,-0.1202067868504772], [52.0,-0.0], [59.0,-0.1202067868504772], [59.0,-0.1202067868504772], [99.0,-0.3099130434782609], [52.0,-0.0], [311.0,-0.9829272513361086], [53.0,-0.0], [146.0,-0.7853662757263524], [227.0,-0.8621349324427703], [116.0,-0.30110728587030006], [84.0,-0.2128695652173913], [74.0,-0.02348452857662905], [84.0,-0.2128695652173913], [53.0,-0.0]]", 72
360, 2.7464570900000003, "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [220.0,-1.0455231914959364], [51.0,-0.0], [56.0,-0.668267373931735], [169.0,-1.0367174338879757], [140.0,-0.7853662757263524], [106.0,-0.7356101480176755], [56.0,-0.668267373931735], [51.0,-0.0], [56.0,-0.668267373931735], [52.0,-0.0], [419.0,-1.0367174338879757], [173.0,-0.9982358409437437], [121.0,-0.7356101480176755], [99.0,-0.3099130434782609], [145.0,-0.7853662757263524], [59.0,-0.1202067868504772]]", 72
432, 3.002655074, "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [220.0,-1.0455231914959364], [51.0,-0.0]]", 72
504, 3.2891899380000003, "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0]]", 72
576, 3.547047833, "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561]]", 72
648, 3.835748102, "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561]]", 72
720, 4.122144493, "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [197.0,-1.520976423744028], [152.0,-1.0455231914959364], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561]]", 72
