NFE, Elapsed Time, Approximation Set, Population, Population Size
10, 0.21843764300000001, "[[34.400000000000006,2.0]]", "[[35.5,2.0], [36.5,2.0], [37.6,2.0], [37.6,2.0], [37.6,2.0], [38.6,2.0], [38.6,2.0], [36.5,2.0], [34.400000000000006,2.0], [38.6,2.0]]", 10
20, 0.43934749, "[[34.400000000000006,2.0], [32.1,3.0]]", "[[34.400000000000006,2.0], [32.1,3.0], [35.5,2.0], [33.3,3.0], [36.5,2.0], [34.3,3.0], [36.5,2.0], [37.6,2.0], [34.400000000000006,3.0], [37.6,2.0]]", 10
30, 0.48752881600000003, "[[34.400000000000006,2.0], [29.9,4.0], [32.1,3.0]]", "[[34.400000000000006,2.0], [29.9,4.0], [32.1,3.0], [32.1,3.0], [35.5,2.0], [33.2,4.0], [33.3,3.0], [36.5,2.0], [34.3,3.0], [36.5,2.0]]", 10
40, 0.561179779, "[[34.400000000000006,2.0], [28.8,5.0], [32.1,3.0], [29.9,4.0]]", "[[34.400000000000006,2.0], [28.8,5.0], [32.1,3.0], [29.9,4.0], [32.1,3.0], [29.9,4.0], [35.5,2.0], [29.8,5.0], [33.3,3.0], [31.0,4.0]]", 10
50, 0.604051436, "[[34.400000000000006,2.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0]]", "[[34.400000000000006,2.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [32.1,3.0], [29.9,4.0], [28.8,5.0], [35.5,2.0], [33.3,3.0]]", 10
60, 0.626669139, "[[34.400000000000006,2.0], [26.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [26.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
70, 0.6663895470000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
80, 0.7540547860000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
90, 0.790024277, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
100, 0.8586320580000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
110, 0.8889504130000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
120, 0.931945741, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
130, 0.9805551490000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
140, 1.042673195, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
150, 1.0668891870000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
160, 1.117098371, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
170, 1.151292693, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
180, 1.209183984, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
190, 1.25487952, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
200, 1.315366308, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
210, 1.353542953, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
220, 1.4271185190000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
230, 1.486836816, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
240, 1.520271785, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
250, 1.576257972, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
260, 1.6278132470000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
270, 1.6687316490000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
280, 1.709666171, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
290, 1.787800367, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [29.9,4.0], [26.6,6.0], [27.700000000000003,5.0]]", 10
