NFE, Elapsed Time, Approximation Set, Population, Population Size
57, 0.9272956750000001, "[[0.0,-0.0], [155.0,-0.7853662757263524], [138.0,-0.7356101480176755], [122.0,-0.30110728587030006]]", "[[0.0,-0.0], [141.0,-0.0], [154.0,-0.0], [0.0,-0.0], [0.0,-0.0], [333.0,-0.0], [155.0,-0.7853662757263524], [118.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [128.0,-0.0], [0.0,-0.0], [259.0,-0.0], [138.0,-0.7356101480176755], [0.0,-0.0], [167.0,-0.11289051636228795], [294.0,-0.02348452857662905], [0.0,-0.0], [260.0,-0.668267373931735], [0.0,-0.0], [127.0,-0.0], [141.0,-0.2128695652173913], [0.0,-0.0], [131.0,-0.30110728587030006], [131.0,-0.0], [140.0,-0.0], [0.0,-0.0], [0.0,-0.0], [119.0,-0.0], [145.0,-0.0], [284.0,-0.07676865671641792], [153.0,-0.0], [122.0,-0.30110728587030006], [141.0,-0.30110728587030006], [180.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [265.0,-0.668267373931735], [120.0,-0.0], [281.0,-0.5776926517239586], [0.0,-0.0], [275.0,-0.07676865671641792], [0.0,-0.0], [168.0,-0.0], [133.0,-0.0], [184.0,-0.0], [133.0,-0.07676865671641792], [0.0,-0.0], [113.0,-0.0], [149.0,-0.0], [0.0,-0.0], [119.0,-0.0], [163.0,-0.0], [0.0,-0.0], [154.0,-0.0]]", 57
114, 1.172004874, "[[0.0,-0.0], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [138.0,-0.7356101480176755], [155.0,-0.7853662757263524]]", "[[0.0,-0.0], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [138.0,-0.7356101480176755], [155.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [56.0,-0.668267373931735], [339.0,-0.9693746598020351], [51.0,-0.0], [183.0,-0.668267373931735], [99.0,-0.3099130434782609], [84.0,-0.2128695652173913], [59.0,-0.1202067868504772], [59.0,-0.1202067868504772], [260.0,-0.668267373931735], [54.0,-0.0], [205.0,-0.310451491972044], [122.0,-0.30110728587030006], [54.0,-0.0], [265.0,-0.668267373931735], [55.0,-0.0], [131.0,-0.30110728587030006], [281.0,-0.5776926517239586], [56.0,-0.0], [141.0,-0.30110728587030006], [133.0,-0.07676865671641792], [197.0,-0.30110728587030006], [57.0,-0.0], [141.0,-0.2128695652173913], [58.0,-0.0], [172.0,-0.1975609756097561], [167.0,-0.11289051636228795], [58.0,-0.0], [225.0,-0.11289051636228795], [60.0,-0.0], [275.0,-0.07676865671641792], [64.0,-0.0]]", 57
171, 1.434910039, "[[0.0,-0.0], [547.0,-1.1099571495650065], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [547.0,-1.1099571495650065], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [339.0,-0.9693746598020351], [51.0,-0.0], [155.0,-0.7853662757263524], [99.0,-0.3099130434782609], [130.0,-0.691751902508364], [59.0,-0.1202067868504772], [62.0,-0.30110728587030006], [138.0,-0.7356101480176755], [59.0,-0.1202067868504772], [59.0,-0.1202067868504772], [51.0,-0.0], [62.0,-0.30110728587030006], [53.0,-0.0], [401.0,-0.8545528428905315], [168.0,-0.7356101480176755], [349.0,-0.7853662757263524], [122.0,-0.30110728587030006], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [183.0,-0.668267373931735]]", 57
228, 1.646850077, "[[0.0,-0.0], [547.0,-1.1099571495650065], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [547.0,-1.1099571495650065], [176.0,-1.0367174338879757], [56.0,-0.668267373931735], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [339.0,-0.9693746598020351], [51.0,-0.0], [99.0,-0.3099130434782609], [208.0,-0.8811369391491263], [130.0,-0.691751902508364], [274.0,-0.9484797132350669], [155.0,-0.7853662757263524], [59.0,-0.1202067868504772], [62.0,-0.30110728587030006], [138.0,-0.7356101480176755], [59.0,-0.1202067868504772], [59.0,-0.1202067868504772], [51.0,-0.0], [62.0,-0.30110728587030006]]", 57
285, 1.8811394490000002, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [56.0,-0.668267373931735], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [56.0,-0.668267373931735], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [547.0,-1.1099571495650065], [51.0,-0.0], [179.0,-1.0367174338879757], [475.0,-1.0952793192046133], [99.0,-0.3099130434782609], [113.0,-0.668267373931735]]", 57
342, 2.0937848850000003, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [547.0,-1.1099571495650065], [51.0,-0.0], [179.0,-1.0367174338879757], [56.0,-0.668267373931735], [475.0,-1.0952793192046133]]", 57
399, 2.341765141, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [51.0,-0.0]]", 57
456, 2.592068289, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 57
513, 2.96631818, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 57
570, 3.271515518, "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [471.0,-1.3963866050749134], [201.0,-1.2459600256556935], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [176.0,-1.0367174338879757], [118.0,-0.9693746598020351], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 57
