NFE, Elapsed Time, Approximation Set, Population, Population Size
4840, 14.777970723000001, "[[1.8847920115085288,8.180959881038618][30.0,0.0], [1.9385491609234229,7.296959232110847][30.0,0.0]]", "[[1.8847920115085288,8.180959881038618][30.0,0.0], [1.9385491609234229,7.296959232110847][30.0,0.0], [1.941009218670981,7.699016417775039][29.0,-1.0], [2.004931593563541,7.9623296095086085][30.0,0.0], [1.9584962078269181,6.022860931581402][30.0,-1.0], [1.629582804387292,7.3494411838102165][28.0,-3.0], [1.7661619813312563,6.298926145640644][31.0,0.0], [1.7909123469049928,7.1973029386460645][30.0,-1.0], [1.8934647719367121,7.0698271648146305][30.0,-1.0], [1.8984279456048176,7.130365016123501][31.0,0.0], [1.8916814433865303,7.670715043660907][31.0,0.0], [1.8982897298870605,7.631881421712978][30.0,-1.0], [1.9115252252935826,8.92822254957485][31.0,0.0], [1.9690574054345844,7.825957707213075][30.0,-1.0], [1.9119357232359913,7.829767758873487][30.0,-1.0], [1.9556410561764557,8.171767114754175][30.0,-1.0], [1.9229031933974334,9.176834188013082][30.0,-1.0], [1.6624081804402038,7.235165447149018][29.0,-3.0], [1.8690350980349628,6.277878997390946][32.0,0.0], [1.7410852953954514,6.754249258128966][31.0,-1.0], [1.8011534660046309,6.746018968979006][31.0,-1.0], [1.8020495710494189,6.408145401391897][31.0,-1.0], [1.8287801699233477,6.326621830870695][32.0,0.0], [1.6624081804402038,7.638561320537988][29.0,-3.0], [1.9630517313750977,6.399470007295058][31.0,-1.0], [1.82268017739623,7.075532340024801][30.0,-2.0], [1.8690350980349628,6.642111641550715][32.0,0.0], [1.9414493676443494,6.424550863770135][31.0,-1.0], [1.8529438748759757,6.778880171110049][31.0,-1.0], [1.9750193461059893,6.654814025019959][31.0,-1.0], [1.71216317111395,9.404659432835356][29.0,-3.0], [1.8287801699233477,7.22920728078098][32.0,0.0], [1.8881323569357253,6.80084274103615][31.0,-1.0], [1.872206105486049,7.05989413965662][31.0,-1.0], [1.9538244890140926,6.891812245221994][31.0,-1.0], [1.8641131919760765,8.318810875304534][32.0,0.0], [1.890619463186924,6.94704526460687][32.0,0.0], [1.872147660450519,7.6180763791982455][31.0,-1.0], [1.872206105486049,7.106952365805231][31.0,-1.0], [1.8984279456048176,7.067758935777946][31.0,-1.0]]", 40
4880, 14.813271735, "[[1.9352727018807006,7.728582932986278][28.0,-1.0]]", "[[1.9352727018807006,7.728582932986278][28.0,-1.0], [1.9119103208009596,7.116819711571845][30.0,0.0], [1.8847920115085288,7.458819405784308][30.0,0.0], [1.8847920115085288,8.180959881038618][30.0,0.0], [1.9268574096181421,7.274082808282731][30.0,0.0], [1.9385491609234229,7.296959232110847][30.0,0.0], [1.8884304808862507,8.273905748790547][30.0,0.0], [1.941009218670981,7.699016417775039][29.0,-1.0], [1.9268603425175739,9.221093830374542][29.0,-1.0], [1.9597340458287453,7.963568361772979][28.0,-2.0], [2.0288395033616693,7.9482978427139495][29.0,-1.0], [2.004931593563541,7.9623296095086085][30.0,0.0], [2.023141935971757,8.063708316454997][29.0,-1.0], [2.008306247223899,8.065094645073108][30.0,0.0], [1.6263623684662407,7.315345905306578][28.0,-3.0], [1.8704091129051694,5.95324923639085][31.0,0.0], [1.7661619813312563,6.298926145640644][31.0,0.0], [1.9584962078269181,6.022860931581402][30.0,-1.0], [1.629582804387292,7.3494411838102165][28.0,-3.0], [1.7708550768630749,6.96692268479466][30.0,-1.0], [1.6624995726535503,7.711379122139435][27.0,-4.0], [2.018790287676849,6.396727964746567][30.0,-1.0], [1.8934647719367121,7.0698271648146305][30.0,-1.0], [1.7909123469049928,7.1973029386460645][30.0,-1.0], [1.8984279456048176,7.130365016123501][31.0,0.0], [1.71216317111395,10.389784360015325][29.0,-2.0], [1.872299722733913,8.227396822782536][30.0,-1.0], [1.8743996224124504,7.402781206454995][30.0,-1.0], [1.8916814433865303,7.670715043660907][31.0,0.0], [1.8925902293853516,7.432739335876627][30.0,-1.0], [1.9762292491595674,7.573422287592237][30.0,-1.0], [1.8978253607789495,7.71874001171312][30.0,-1.0], [1.8982897298870605,7.631881421712978][30.0,-1.0], [1.9690574054345844,7.825957707213075][30.0,-1.0], [1.9113402380634406,8.338664961091393][29.0,-2.0], [1.9119357232359913,7.829767758873487][30.0,-1.0], [1.9115252252935826,8.92822254957485][31.0,0.0], [2.0124843756314426,7.836486860563825][30.0,-1.0], [1.9556410561764557,8.171767114754175][30.0,-1.0], [1.9157629802441185,8.890872794479689][30.0,-1.0]]", 40
4920, 14.865659817000001, "[[1.9352727018807006,7.728582932986278][28.0,-1.0], [1.829493357778822,7.84010970978327][29.0,0.0]]", "[[1.9352727018807006,7.728582932986278][28.0,-1.0], [1.829493357778822,7.84010970978327][29.0,0.0], [1.9131318329852642,8.350228487261512][27.0,-2.0], [1.9601213138317226,7.856163074021187][29.0,0.0], [2.0802704554799383,7.939832219418407][28.0,-1.0], [2.1619487860176325,8.054755425667516][29.0,0.0], [2.1103087270862497,9.68454832144877][28.0,-1.0], [2.1124840115095505,8.50778190489016][29.0,0.0], [1.8931172725693517,6.106890996821446][30.0,0.0], [1.6624995726535503,7.7421933869904365][27.0,-3.0], [1.8847920115085288,7.458819405784308][30.0,0.0], [1.8882561195978955,7.4500088307966035][29.0,-1.0], [1.9119103208009596,7.116819711571845][30.0,0.0], [1.7576225248407291,7.9623296095086085][30.0,0.0], [1.896125988613405,7.595397190373402][29.0,-1.0], [1.9268574096181421,7.274082808282731][30.0,0.0], [1.7908466366258076,8.737268982985801][30.0,0.0], [1.8847920115085288,8.180959881038618][30.0,0.0], [1.9200465653327203,7.655598417792232][29.0,-1.0], [1.9385491609234229,7.296959232110847][30.0,0.0], [1.8884304808862507,8.273905748790547][30.0,0.0], [1.9067732843769818,8.219218670625303][29.0,-1.0], [1.9315275784100372,7.477451484413281][30.0,0.0], [1.9323985781998894,7.367146924092772][29.0,-1.0], [1.941009218670981,7.699016417775039][29.0,-1.0], [1.900609433840712,9.153453680754291][28.0,-2.0], [1.9165811124420977,8.567243478430704][29.0,-1.0], [1.9165811124420977,8.567243478430704][29.0,-1.0], [1.9268603425175739,9.221093830374542][29.0,-1.0], [1.9597340458287453,7.923814870708626][28.0,-2.0], [1.9268603425175739,9.221093830374542][29.0,-1.0], [1.9597340458287453,7.963568361772979][28.0,-2.0], [2.0288395033616693,7.9482978427139495][29.0,-1.0], [2.004931593563541,7.9623296095086085][30.0,0.0], [2.2248122342866448,7.983169430248038][29.0,-1.0], [2.003111589652245,8.173766421689566][30.0,0.0], [2.059987808347837,8.049027401199671][28.0,-2.0], [2.008306247223899,8.065094645073108][30.0,0.0], [2.023141935971757,8.063708316454997][29.0,-1.0], [2.008306247223899,8.180959881038618][30.0,0.0]]", 40
4960, 14.921497324, "[[1.9558073791441624,8.233718336636178][28.0,0.0]]", "[[1.9558073791441624,8.233718336636178][28.0,0.0], [1.8106837573615098,7.960795752049412][28.0,-1.0], [1.9374272481381243,6.8770718803178745][29.0,0.0], [1.9352727018807006,7.728582932986278][28.0,-1.0], [1.829493357778822,7.84010970978327][29.0,0.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [2.090581549335642,7.611695507357873][29.0,0.0], [1.9601213138317226,7.856163074021187][29.0,0.0], [1.8468873780565422,7.960795752049412][28.0,-1.0], [1.9028734592525978,7.877349273641951][29.0,0.0], [2.0802704554799383,7.939832219418407][28.0,-1.0], [1.8513951652108658,8.105714920911355][29.0,0.0], [1.9597340458287453,8.101169506214584][28.0,-1.0], [2.1619487860176325,8.054755425667516][29.0,0.0], [1.85308751485587,8.1491408585216][29.0,0.0], [2.117862130175492,8.16066732737404][28.0,-1.0], [1.8608830679687607,8.365551753491868][28.0,-1.0], [1.864436622911601,8.186781529567373][28.0,-1.0], [1.8824973069725857,8.341760444909783][29.0,0.0], [1.9491881971455778,8.242664646086014][29.0,0.0], [1.9131318329852642,8.350228487261512][27.0,-2.0], [1.9226479428980754,8.342661445845684][26.0,-3.0], [1.9190568427319514,8.510497719203704][26.0,-3.0], [2.175100290081732,8.381265658305297][28.0,-1.0], [2.1124840115095505,8.50778190489016][29.0,0.0], [2.1076130187028275,8.556043615652106][29.0,0.0], [1.930984786907484,8.64814871463692][26.0,-3.0], [2.1103087270862497,9.68454832144877][28.0,-1.0], [2.1126786730073333,9.750124874325204][27.0,-2.0], [2.1129497345550243,9.777038211568787][28.0,-1.0], [1.8835634567537327,5.9265658695855175][30.0,0.0], [1.6432384575670969,7.885294262907899][26.0,-4.0], [1.79211758056219,6.009795924889923][30.0,0.0], [1.6624995726535503,7.7421933869904365][27.0,-3.0], [1.8931172725693517,6.106890996821446][30.0,0.0], [1.6432384575670969,8.16020421351844][26.0,-4.0], [1.7576225248407291,7.9623296095086085][30.0,0.0], [1.8847920115085288,7.458819405784308][30.0,0.0], [1.8882561195978955,7.4500088307966035][29.0,-1.0], [1.8931172725693517,6.106890996821446][30.0,0.0]]", 40
5000, 14.972945300000001, "[[1.9558073791441624,8.233718336636178][28.0,0.0], [1.9253725134315844,8.580202972012707][27.0,-1.0]]", "[[1.9558073791441624,8.233718336636178][28.0,0.0], [1.9253725134315844,8.580202972012707][27.0,-1.0], [1.9883620624635778,8.756284293002544][27.0,-1.0], [2.1303409156724884,8.971450724636187][28.0,0.0], [2.090581549335642,6.4759484631003685][29.0,0.0], [1.7904077423590932,8.09845462543697][29.0,0.0], [1.8106837573615098,7.38142128027923][28.0,-1.0], [1.9374272481381243,6.8770718803178745][29.0,0.0], [1.8776032783868128,6.902684899626334][29.0,0.0], [1.8776032783868128,6.902684899626334][29.0,0.0], [1.9239593272435425,7.340459995203058][29.0,0.0], [1.7972690311710855,8.744772874785196][27.0,-2.0], [1.829493357778822,7.719129958762285][29.0,0.0], [1.8106837573615098,7.960795752049412][28.0,-1.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [2.0941306829827004,7.37621154333484][29.0,0.0], [1.9352727018807006,7.728582932986278][28.0,-1.0], [1.829493357778822,7.84010970978327][29.0,0.0], [2.090581549335642,7.611695507357873][29.0,0.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [2.1166982118533717,7.703873908795132][29.0,0.0], [1.8368335337798274,8.639972384621235][28.0,-1.0], [1.8468873780565422,7.960795752049412][28.0,-1.0], [1.9352727018807006,7.828572648165331][28.0,-1.0], [1.9028734592525978,7.877349273641951][29.0,0.0], [1.9601213138317226,7.856163074021187][29.0,0.0], [1.838950721388631,8.917605295735303][27.0,-2.0], [1.8513951652108658,8.105714920911355][29.0,0.0], [1.9518242437239095,7.988758441579549][29.0,0.0], [1.8468873780565422,8.428578508414963][28.0,-1.0], [2.0048593815535383,7.877349273641951][29.0,0.0], [1.8513951652108658,8.192336607157163][29.0,0.0], [1.9597340458287453,8.101169506214584][28.0,-1.0], [1.85308751485587,8.1491408585216][29.0,0.0], [2.0802704554799383,7.939832219418407][28.0,-1.0], [1.8608830679687607,8.365551753491868][28.0,-1.0], [1.9628586884509918,8.108490552970945][27.0,-2.0], [1.864436622911601,8.186781529567373][28.0,-1.0], [2.1619487860176325,8.054755425667516][29.0,0.0], [1.8722386646664515,8.242445541023127][29.0,0.0]]", 40
5040, 15.02288328, "[[1.793489691782902,8.521730049757249][27.0,-1.0], [1.8323331872327087,7.789256358593099][27.0,-1.0]]", "[[1.793489691782902,8.521730049757249][27.0,-1.0], [1.8323331872327087,7.789256358593099][27.0,-1.0], [1.9558073791441624,8.233718336636178][28.0,0.0], [1.9253725134315844,8.580202972012707][27.0,-1.0], [1.933362540504205,8.756284293002544][27.0,-1.0], [1.9883620624635778,8.756284293002544][27.0,-1.0], [1.9941036740295504,9.428400545273057][27.0,-1.0], [2.00155767748982,8.793538297492862][26.0,-2.0], [2.0472658559274746,8.892421683585006][28.0,0.0], [2.1303409156724884,8.971450724636187][28.0,0.0], [2.1303409156724884,8.991099447845395][28.0,0.0], [2.138978703539886,9.127456245654638][28.0,0.0], [2.1489599007980402,9.425609012852055][27.0,-1.0], [2.152945005437908,9.26099788744955][27.0,-1.0], [2.090581549335642,6.4759484631003685][29.0,0.0], [1.7831779801540681,9.17397976681357][26.0,-3.0], [1.783557163962494,6.48074069840786][29.0,0.0], [1.7904077423590932,8.09845462543697][29.0,0.0], [1.8662408601659763,6.825557507934253][29.0,0.0], [1.8106837573615098,7.38142128027923][28.0,-1.0], [1.8514535157609173,6.928203230275509][29.0,0.0], [1.9374272481381243,6.8770718803178745][29.0,0.0], [1.7925761702403338,9.16213604145372][27.0,-2.0], [1.8776032783868128,6.902684899626334][29.0,0.0], [1.8106837573615098,7.618460190387204][28.0,-1.0], [1.8013600977056463,8.350701199678731][27.0,-2.0], [1.7972690311710855,8.744772874785196][27.0,-2.0], [1.8776032783868128,6.902684899626334][29.0,0.0], [1.7972690311710855,8.756801867540936][27.0,-2.0], [1.9834210286609233,6.902684899626334][29.0,0.0], [1.8888216392286246,6.978959976453596][29.0,0.0], [1.829493357778822,7.719129958762285][29.0,0.0], [1.8106837573615098,7.960795752049412][28.0,-1.0], [1.9239593272435425,7.340459995203058][29.0,0.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [1.829493357778822,7.84010970978327][29.0,0.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [1.8106837573615098,8.365551753491868][28.0,-1.0], [2.0941306829827004,7.37621154333484][29.0,0.0], [1.8352173570563324,8.601305490467762][28.0,-1.0]]", 40
5080, 15.099463708000002, "[[1.9170515611908445,8.69395165167356][26.0,-1.0]]", "[[1.9170515611908445,8.69395165167356][26.0,-1.0], [2.0019655313956384,8.866702941490235][25.0,-2.0], [1.793489691782902,8.521730049757249][27.0,-1.0], [1.8858157487978262,7.139368896148602][28.0,0.0], [1.8226281327395921,7.426048668734225][27.0,-1.0], [1.8067973657184113,7.897367982602278][27.0,-1.0], [1.8201737019733957,8.233718336636178][28.0,0.0], [1.8533765104305393,7.483705496157393][27.0,-1.0], [1.8323331872327087,7.724798678275249][27.0,-1.0], [1.8323331872327087,7.789256358593099][27.0,-1.0], [1.820639793036305,8.77361475045911][26.0,-2.0], [1.8602021427023079,8.094670111284728][26.0,-2.0], [1.9558073791441624,8.233718336636178][28.0,0.0], [1.9253725134315844,8.580202972012707][27.0,-1.0], [1.933362540504205,8.756284293002544][27.0,-1.0], [1.9661963815584345,8.286888114357708][27.0,-1.0], [1.9539947777406996,9.15638977349755][26.0,-2.0], [1.9798873004841542,8.58326945982025][27.0,-1.0], [1.9883620624635778,8.756284293002544][27.0,-1.0], [2.067516156063727,8.651003946424122][28.0,0.0], [1.9941036740295504,9.428400545273057][27.0,-1.0], [2.00155767748982,8.793538297492862][26.0,-2.0], [2.0133606156294563,8.802867498177863][25.0,-3.0], [2.0061014454654362,8.882270928208914][27.0,-1.0], [2.0472658559274746,8.892421683585006][28.0,0.0], [2.011567189122328,9.13336854904211][26.0,-2.0], [2.0472658559274746,8.892421683585006][28.0,0.0], [2.1303409156724884,8.971450724636187][28.0,0.0], [2.0300509669061806,9.354612334555855][27.0,-1.0], [2.1196790585852754,9.030268635759787][28.0,0.0], [2.1303409156724884,8.991099447845395][28.0,0.0], [2.138978703539886,9.127456245654638][28.0,0.0], [2.1489599007980402,9.425609012852055][27.0,-1.0], [2.152945005437908,9.26099788744955][27.0,-1.0], [1.8585124418198073,6.4260499256587496][29.0,0.0], [1.7305411222978735,7.034584573161308][28.0,-1.0], [1.783557163962494,6.48074069840786][29.0,0.0], [1.7788871213310933,6.9686012591317015][28.0,-1.0], [2.090581549335642,6.4759484631003685][29.0,0.0], [1.7831779801540681,9.17397976681357][26.0,-3.0]]", 40
5120, 15.266390387000001, "[[2.0019655313956384,9.025548532681517][25.0,-1.0]]", "[[2.0019655313956384,9.025548532681517][25.0,-1.0], [2.0216390722125306,8.460779829403283][26.0,-1.0], [1.793959718846803,8.493547602574143][26.0,-1.0], [1.8267107661888138,8.778562404786836][25.0,-2.0], [1.9963475352248137,8.647938604387935][25.0,-2.0], [1.9170515611908445,8.69395165167356][26.0,-1.0], [1.9288998608814552,8.649105014038136][26.0,-1.0], [1.9345473915282412,9.262260722102921][25.0,-2.0], [2.0019655313956384,8.777213321106563][25.0,-2.0], [2.0019655313956384,8.866702941490235][25.0,-2.0], [2.0176558910285043,9.18461446426266][24.0,-3.0], [1.793489691782902,8.521730049757249][27.0,-1.0], [1.861717408397997,7.039802804724842][28.0,0.0], [1.8226281327395921,7.426048668734225][27.0,-1.0], [1.7985547733702376,7.724798678275249][27.0,-1.0], [1.8858157487978262,7.139368896148602][28.0,0.0], [1.8067973657184113,7.897367982602278][27.0,-1.0], [1.8755180675593968,7.403571131357895][27.0,-1.0], [1.8323331872327087,7.724798678275249][27.0,-1.0], [1.8433065300739504,7.440995971819335][27.0,-1.0], [1.8394424901413644,7.538672227081399][26.0,-2.0], [1.8201737019733957,8.233718336636178][28.0,0.0], [1.8533765104305393,7.483705496157393][27.0,-1.0], [1.8323331872327087,7.789256358593099][27.0,-1.0], [1.8313980298325592,7.989960806174867][26.0,-2.0], [1.820639793036305,8.77361475045911][26.0,-2.0], [1.8550245596217831,7.7559824108809545][26.0,-2.0], [1.834179346445087,8.692457853185816][28.0,0.0], [1.845928684186752,7.867320817286228][27.0,-1.0], [1.8602021427023079,8.094670111284728][26.0,-2.0], [1.8565645350621416,8.261992877979832][26.0,-2.0], [1.9558073791441624,8.233718336636178][28.0,0.0], [1.876967422284721,9.037284692864501][27.0,-1.0], [1.9253725134315844,8.580202972012707][27.0,-1.0], [1.9661963815584345,8.286888114357708][27.0,-1.0], [1.905125260478937,9.13336854904211][26.0,-2.0], [1.933362540504205,8.756284293002544][27.0,-1.0], [1.943558447663925,8.61896453801745][27.0,-1.0], [1.9783323175731704,8.35148899424843][26.0,-2.0], [1.933362540504205,8.857216966839008][27.0,-1.0]]", 40
5160, 15.357785051, "[[1.976515639892759,8.28159376700146][25.0,-1.0], [1.9263284956819156,8.74860055642652][25.0,-1.0]]", "[[1.976515639892759,8.28159376700146][25.0,-1.0], [1.9263284956819156,8.74860055642652][25.0,-1.0], [1.9809643520301545,8.546313455766207][25.0,-1.0], [1.9495224763609407,9.82692327499465][24.0,-2.0], [2.0019655313956384,9.025548532681517][25.0,-1.0], [2.012282595344755,8.802511603304808][24.0,-2.0], [2.0019655313956384,9.025548532681517][25.0,-1.0], [2.0019655313956384,9.141432572287792][25.0,-1.0], [2.007895172454612,9.957145014616653][25.0,-1.0], [1.793959718846803,8.493547602574143][26.0,-1.0], [1.8435206677151654,7.046066904559551][27.0,0.0], [1.8044210764940383,7.953078774179475][26.0,-1.0], [1.8267107661888138,8.026928363164107][25.0,-2.0], [1.8162318289627462,8.554930865019491][25.0,-2.0], [1.8267107661888138,8.778562404786836][25.0,-2.0], [2.044149529718981,8.355059397985132][26.0,-1.0], [1.9963475352248137,8.647938604387935][25.0,-2.0], [2.012751832627728,8.388240167008526][26.0,-1.0], [1.9170515611908445,8.69395165167356][26.0,-1.0], [1.9288998608814552,8.649105014038136][26.0,-1.0], [2.0216390722125306,8.460779829403283][26.0,-1.0], [1.845083270566422,9.266169907891003][24.0,-3.0], [1.857988988554756,9.107558347198168][24.0,-3.0], [1.9905959302768184,8.884492699435112][25.0,-2.0], [2.0019655313956384,8.777213321106563][25.0,-2.0], [1.9345473915282412,9.262260722102921][25.0,-2.0], [2.0019655313956384,8.866702941490235][25.0,-2.0], [1.9443183812458433,9.262260722102921][25.0,-2.0], [2.0076288489738587,8.874790406646502][24.0,-3.0], [2.0019655313956384,8.919965777607233][25.0,-2.0], [2.019052458381254,8.962886439832502][24.0,-3.0], [2.0087010400928427,8.999470883917354][24.0,-3.0], [2.0176558910285043,9.18461446426266][24.0,-3.0], [1.793489691782902,8.521730049757249][27.0,-1.0], [1.8581600041052673,6.96419413859206][28.0,0.0], [1.8226281327395921,7.426048668734225][27.0,-1.0], [1.7985547733702376,7.724798678275249][27.0,-1.0], [1.8067973657184113,7.897367982602278][27.0,-1.0], [1.861717408397997,6.997898844317064][28.0,0.0], [1.8433065300739504,7.440995971819335][27.0,-1.0]]", 40
5200, 15.451030620000001, "[[2.1452247715139765,9.258140088308064][24.0,-1.0]]", "[[2.1452247715139765,9.258140088308064][24.0,-1.0], [1.9011242656930982,9.016943116039645][24.0,-2.0], [1.954585800991617,7.726312602577542][25.0,-1.0], [1.9263284956819156,8.672063097243534][25.0,-1.0], [1.976515639892759,8.28159376700146][25.0,-1.0], [1.9263284956819156,8.74860055642652][25.0,-1.0], [1.9495224763609407,9.82692327499465][24.0,-2.0], [1.976515639892759,8.41469057921084][25.0,-1.0], [1.9809643520301545,8.546313455766207][25.0,-1.0], [2.007478042619576,8.445213876918725][25.0,-1.0], [2.0306504307956303,8.500154797352067][24.0,-2.0], [1.9911005739175993,9.967711029012365][25.0,-1.0], [2.0019655313956384,9.025548532681517][25.0,-1.0], [2.012282595344755,8.802511603304808][24.0,-2.0], [2.0019655313956384,9.025548532681517][25.0,-1.0], [2.0019655313956384,9.141432572287792][25.0,-1.0], [2.032648434604835,8.808488728732673][24.0,-2.0], [2.0068849646465257,9.1183735853553][25.0,-1.0], [2.069678125216308,8.927190870710968][24.0,-2.0], [2.0019655313956384,9.295584690423842][25.0,-1.0], [2.007895172454612,9.957145014616653][25.0,-1.0], [2.007895172454612,9.957145014616653][25.0,-1.0], [2.0418993672179067,10.7697187570179][25.0,-1.0], [1.8435206677151654,7.046066904559551][27.0,0.0], [1.7755420324788111,7.9879294904161275][26.0,-1.0], [1.8044210764940383,7.953078774179475][26.0,-1.0], [1.79189033189686,8.493547602574143][26.0,-1.0], [1.8366009025157048,7.953078774179475][26.0,-1.0], [1.806647789433536,8.422401207806663][25.0,-2.0], [1.8267107661888138,8.026928363164107][25.0,-2.0], [1.793959718846803,8.493547602574143][26.0,-1.0], [1.8324856982715911,8.047719520068043][25.0,-2.0], [1.8162318289627462,8.554930865019491][25.0,-2.0], [1.9815248918522164,8.226241707583053][25.0,-2.0], [1.8255621998100193,9.49139505481571][23.0,-4.0], [2.0096524915625973,8.288299369155807][26.0,-1.0], [1.8269959520170356,8.554930865019491][25.0,-2.0], [1.8267107661888138,8.778562404786836][25.0,-2.0], [2.044149529718981,8.355059397985132][26.0,-1.0], [1.8267107661888138,8.879900426184257][25.0,-2.0]]", 40
5240, 15.536374338000002, "[[2.032648434604835,8.968365455720926][24.0,-1.0], [1.961483866227853,9.455018160799726][24.0,-1.0]]", "[[2.032648434604835,8.968365455720926][24.0,-1.0], [1.961483866227853,9.455018160799726][24.0,-1.0], [2.0895467677336805,8.99868411432881][24.0,-1.0], [1.984753842966275,9.500138503145486][24.0,-1.0], [2.1452247715139765,9.120682107455734][24.0,-1.0], [2.0362564458216066,9.727200062331995][25.0,0.0], [2.1356644440332238,9.284647454942654][25.0,0.0], [2.1452247715139765,9.258140088308064][24.0,-1.0], [2.048022341103492,10.0530173527522][24.0,-1.0], [1.954585800991617,7.726312602577542][25.0,-1.0], [1.830759637693164,8.674675786448736][24.0,-2.0], [1.9263284956819156,8.672063097243534][25.0,-1.0], [1.950249528545093,8.374617037591378][24.0,-2.0], [1.954585800991617,7.726312602577542][25.0,-1.0], [1.9011242656930982,9.016943116039645][24.0,-2.0], [1.9745329947212205,7.855772265967035][24.0,-2.0], [1.966827900901251,8.509282856788937][25.0,-1.0], [1.9318720588733118,8.691260650556192][25.0,-1.0], [1.9263284956819156,8.74860055642652][25.0,-1.0], [1.9011242656930982,9.016943116039645][24.0,-2.0], [1.9263284956819156,8.767630525360872][25.0,-1.0], [1.9807796431179068,8.11899800806545][25.0,-1.0], [1.976515639892759,8.28159376700146][25.0,-1.0], [1.976515639892759,8.28159376700146][25.0,-1.0], [1.976515639892759,8.301694324351551][25.0,-1.0], [1.9387012946178543,8.964256507755794][24.0,-2.0], [1.9495224763609407,9.82692327499465][24.0,-2.0], [1.9817257384279674,8.388240167008526][25.0,-1.0], [1.970041101412693,9.330441728939894][24.0,-2.0], [1.976515639892759,8.41469057921084][25.0,-1.0], [1.9817257384279674,8.388240167008526][25.0,-1.0], [2.007478042619576,8.445213876918725][25.0,-1.0], [1.9706025636512803,9.795285552122461][23.0,-3.0], [1.976515639892759,8.674760053644372][25.0,-1.0], [1.9809643520301545,8.546313455766207][25.0,-1.0], [1.9706025636512803,9.795285552122461][23.0,-3.0], [2.0306504307956303,8.500154797352067][24.0,-2.0], [1.9775587829276564,9.066276436390666][25.0,-1.0], [1.9878760652729512,8.649105014038138][25.0,-1.0], [1.9954491034379853,8.570992052376713][24.0,-2.0]]", 40
5280, 15.661274535, "[[2.125764195973736,9.333646611283688][24.0,0.0]]", "[[2.125764195973736,9.333646611283688][24.0,0.0], [2.013639954004601,7.647191129018726][24.0,-1.0], [1.9221582809331732,8.770631482862973][24.0,-1.0], [1.961483866227853,9.455018160799726][24.0,-1.0], [2.1019312176015226,8.400319010437888][25.0,0.0], [2.032648434604835,8.968365455720926][24.0,-1.0], [2.012863033494178,9.081502310219731][25.0,0.0], [2.0895467677336805,8.99868411432881][24.0,-1.0], [1.9706025636512803,9.836036755096996][23.0,-2.0], [2.085601224632753,9.201115493014392][24.0,-1.0], [2.043434717884658,9.437261507551051][23.0,-2.0], [1.984753842966275,9.500138503145486][24.0,-1.0], [2.024699144340365,9.443274781371725][24.0,-1.0], [1.975687663885428,9.620167308712414][23.0,-2.0], [2.095773278592048,9.020083412136762][23.0,-2.0], [1.984753842966275,9.6812352408912][24.0,-1.0], [2.1452247715139765,9.120682107455734][24.0,-1.0], [2.0362564458216066,9.727200062331995][25.0,0.0], [2.104246291899967,9.308470285047864][23.0,-2.0], [2.115788994882251,9.176310716326748][25.0,0.0], [2.1452247715139765,9.258140088308064][24.0,-1.0], [2.0409318350871954,9.8722097990161][25.0,0.0], [2.1356644440332238,9.284647454942654][25.0,0.0], [2.048022341103492,10.0530173527522][24.0,-1.0], [1.830759637693164,8.674675786448736][24.0,-2.0], [1.9772655014966685,7.379024325749306][24.0,-2.0], [1.950249528545093,8.374617037591378][24.0,-2.0], [1.8768470989999904,8.401475782363324][25.0,-1.0], [1.954585800991617,7.726312602577542][25.0,-1.0], [1.8355771881672647,8.607677111925023][24.0,-2.0], [1.954585800991617,7.726312602577542][25.0,-1.0], [1.9745329947212205,7.855772265967035][24.0,-2.0], [1.8562995303493475,9.211276732767237][23.0,-3.0], [1.9011242656930982,9.016943116039645][24.0,-2.0], [1.9263284956819156,8.672063097243534][25.0,-1.0], [1.9613014864824014,8.429822344622972][23.0,-3.0], [1.9726022483327326,8.288299369155807][25.0,-1.0], [1.9011242656930982,9.016943116039645][24.0,-2.0], [1.9263284956819156,8.74860055642652][25.0,-1.0], [1.9780861363624314,7.855772265967035][24.0,-2.0]]", 40
