batch-id,duration,o-MinimiseCustomerSatisfactionIndex,o-MinimiseSprintEffortDeviation,c-HasNoUnassignedWorkItems,c-HasTheAllowedMaximalNumberOfSprints,solutions-found,solution-model
0,00:00:31.747,0.7006479042472286,3.3216461782274966,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/5F74350B.xmi
0,00:00:31.747,1.2306695867758808,1.1547005383792517,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/27E0BA0B.xmi
0,00:00:31.747,0.6827868376734088,4.078398378448743,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/0AA6687D.xmi
0,00:00:31.747,1.1591073646456223,1.4944341180973264,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/384F67F8.xmi
0,00:00:31.747,0.7347852106942657,2.9552213679068666,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/176D01F0.xmi
0,00:00:31.747,0.7187076066999997,3.2455097185701565,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/68D9D98E.xmi
0,00:00:31.747,1.1810091695781888,1.1972189997378648,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/11E3129C.xmi
0,00:00:31.747,1.147158309880381,1.683250823060346,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/7D6C62EF.xmi
0,00:00:31.747,1.138726510668345,1.7416467303484173,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/0E4D3C90.xmi
0,00:00:31.747,0.7675696311429464,2.7628487713469467,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/3EAA72C0.xmi
0,00:00:31.747,1.1714867089126844,1.3540064007726602,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/29F3FE21.xmi
0,00:00:31.747,0.7502591948335238,2.9211869733608857,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/27E6887D.xmi
0,00:00:31.747,1.1747209286950377,1.2780193008453875,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/6272AACA.xmi
0,00:00:31.747,0.7006479042472287,3.276176633414831,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/5A089E01.xmi
0,00:00:31.747,0.7169984397016508,3.260879227038826,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/7E457D7D.xmi
0,00:00:31.747,0.7473663477153552,2.938253449471868,0.0,-3.0,26,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-140133-matching-henshin/batch-0/56B2DD54.xmi
