NFE, Elapsed Time, Approximation Set, Population, Population Size
2880, 21.150777226000002, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.5575396825396823][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6299999999999997][0.0], [1.6463095238095238][0.0], [1.6911111111111112][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8336111111111106][0.0], [1.8739285714285718][0.0], [1.9511111111111108][0.0], [1.9544444444444438][0.0], [1.9702777777777776][0.0], [1.9761904761904758][0.0], [1.9854166666666666][0.0], [1.9979166666666668][0.0], [2.019444444444444][0.0], [2.0761904761904764][0.0], [2.0774999999999997][0.0], [2.157142857142857][0.0], [2.163095238095238][0.0], [2.176984126984127][0.0], [2.183333333333334][0.0], [2.19][0.0], [2.2047222222222222][0.0], [2.2183333333333333][0.0], [2.239722222222222][0.0]]", 40
2920, 21.239477069000003, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.5575396825396823][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6299999999999997][0.0], [1.6463095238095238][0.0], [1.6911111111111112][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8336111111111106][0.0], [1.84125][0.0], [1.8739285714285718][0.0], [1.8739285714285718][0.0], [1.8744444444444446][0.0], [1.9383333333333335][0.0], [1.9511111111111108][0.0], [1.9544444444444438][0.0], [1.9702777777777776][0.0], [1.9761904761904758][0.0], [1.9854166666666666][0.0], [1.9979166666666668][0.0], [2.019444444444444][0.0], [2.0298809523809522][0.0], [2.0322222222222215][0.0], [2.0761904761904764][0.0], [2.0774999999999997][0.0], [2.157142857142857][0.0], [2.163095238095238][0.0]]", 40
2960, 21.303699616000003, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5575396825396823][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6299999999999997][0.0], [1.6463095238095238][0.0], [1.6626587301587303][0.0], [1.6911111111111112][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8329761904761903][0.0], [1.8336111111111106][0.0], [1.84125][0.0], [1.8739285714285718][0.0], [1.8739285714285718][0.0], [1.8744444444444446][0.0], [1.9383333333333335][0.0], [1.9511111111111108][0.0], [1.9511111111111108][0.0], [1.9544444444444438][0.0], [1.9702777777777776][0.0], [1.9761904761904758][0.0], [1.9854166666666666][0.0], [1.9979166666666668][0.0]]", 40
3000, 21.384849066, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5575396825396823][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6911111111111112][0.0], [1.7099999999999997][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8329761904761903][0.0], [1.8336111111111106][0.0], [1.84125][0.0], [1.8739285714285718][0.0], [1.8739285714285718][0.0], [1.8744444444444446][0.0], [1.918055555555556][0.0], [1.9338888888888892][0.0], [1.9383333333333335][0.0], [1.9511111111111108][0.0]]", 40
3040, 21.47208308, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5575396825396823][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7426984126984129][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8329761904761903][0.0], [1.8336111111111106][0.0], [1.84125][0.0], [1.863055555555556][0.0], [1.8739285714285718][0.0], [1.8739285714285718][0.0]]", 40
3080, 21.570752787, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5575396825396823][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7426984126984129][0.0], [1.7493055555555557][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.7785714285714287][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0], [1.8329761904761903][0.0], [1.8336111111111106][0.0], [1.84125][0.0]]", 40
3120, 21.627686256, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7426984126984129][0.0], [1.7493055555555557][0.0], [1.7547619047619045][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.7785714285714287][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0], [1.8180555555555555][0.0], [1.8272222222222223][0.0], [1.8299999999999998][0.0]]", 40
3160, 21.714591532, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7209523809523812][0.0], [1.7426984126984129][0.0], [1.7449074074074078][0.0], [1.7493055555555557][0.0], [1.7547619047619045][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0], [1.7785714285714287][0.0], [1.790952380952381][0.0], [1.7916666666666665][0.0], [1.8082142857142856][0.0]]", 40
3200, 21.788588539000003, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7209523809523812][0.0], [1.7426984126984129][0.0], [1.7449074074074078][0.0], [1.7493055555555557][0.0], [1.7547619047619045][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0], [1.7769841269841267][0.0]]", 40
3240, 21.882668017, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7209523809523812][0.0], [1.7426984126984129][0.0], [1.7449074074074078][0.0], [1.7493055555555557][0.0], [1.7547619047619045][0.0], [1.7695238095238095][0.0], [1.7769841269841267][0.0]]", 40
3280, 21.963454171000002, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0], [1.652222222222222][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7209523809523812][0.0], [1.7426984126984129][0.0], [1.7449074074074078][0.0], [1.7493055555555557][0.0], [1.7547619047619045][0.0]]", 40
3320, 22.062138239000003, [[1.491706349206349][0.0]], "[[1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0], [1.652222222222222][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6666666666666663][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0], [1.6987301587301584][0.0], [1.7098015873015875][0.0], [1.7099999999999997][0.0], [1.7209523809523812][0.0], [1.7426984126984129][0.0]]", 40
3360, 22.12738376, [[1.406428571428572][0.0]], "[[1.406428571428572][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.643888888888889][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0], [1.652222222222222][0.0], [1.6604761904761904][0.0], [1.6626587301587303][0.0], [1.6666666666666663][0.0], [1.6711111111111114][0.0], [1.6911111111111112][0.0]]", 40
3400, 22.168365277000003, [[1.406428571428572][0.0]], "[[1.406428571428572][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0], [1.6040873015873016][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6212698412698412][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.643888888888889][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0], [1.6494444444444447][0.0], [1.652222222222222][0.0], [1.6604761904761904][0.0]]", 40
3440, 22.226130829000002, [[1.3758333333333337][0.0]], "[[1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0], [1.6040873015873016][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6212698412698412][0.0], [1.6216666666666666][0.0], [1.6222222222222225][0.0], [1.6266666666666667][0.0], [1.6299999999999997][0.0], [1.643888888888889][0.0], [1.6452380952380952][0.0], [1.6463095238095238][0.0], [1.6469444444444445][0.0]]", 40
3480, 22.309652214, [[1.3677777777777775][0.0]], "[[1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.553764172335601][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0], [1.6040873015873016][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6154761904761905][0.0], [1.6166666666666667][0.0], [1.6166666666666667][0.0], [1.6205555555555553][0.0], [1.6212698412698412][0.0], [1.6216666666666666][0.0], [1.6222222222222225][0.0]]", 40
3520, 22.409413423, [[1.2166666666666668][0.0]], "[[1.2166666666666668][0.0], [1.2466666666666666][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4426984126984126][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.553764172335601][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0], [1.6040873015873016][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6114285714285714][0.0], [1.6147619047619048][0.0], [1.6154761904761905][0.0]]", 40
3560, 22.500181158, [[1.2166666666666668][0.0]], "[[1.2166666666666668][0.0], [1.2466666666666666][0.0], [1.2980555555555553][0.0], [1.3357936507936505][0.0], [1.3489285714285717][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4426984126984126][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0], [1.5118253968253965][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.553764172335601][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5783333333333331][0.0], [1.5785714285714285][0.0], [1.5809523809523807][0.0], [1.5958333333333332][0.0], [1.595952380952381][0.0], [1.6036111111111113][0.0]]", 40
3600, 22.594230881, [[1.2166666666666668][0.0]], "[[1.2166666666666668][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.3357936507936505][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4426984126984126][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0], [1.5118253968253965][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.553764172335601][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0], [1.5683333333333331][0.0], [1.5783333333333331][0.0]]", 40
3640, 22.646163991, [[1.2166666666666668][0.0]], "[[1.2166666666666668][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.3357936507936505][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3583333333333334][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.433472222222222][0.0], [1.4426984126984126][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0], [1.5118253968253965][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0], [1.553764172335601][0.0], [1.5575396825396823][0.0], [1.558472222222222][0.0], [1.56][0.0], [1.5614285714285712][0.0]]", 40
3680, 22.717735841, [[1.2166666666666668][0.0]], "[[1.2166666666666668][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.303571428571429][0.0], [1.325079365079365][0.0], [1.3357936507936505][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3583333333333334][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4272222222222224][0.0], [1.433472222222222][0.0], [1.433472222222222][0.0], [1.4426984126984126][0.0], [1.4457142857142857][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0], [1.5118253968253965][0.0], [1.5191666666666666][0.0], [1.5194444444444444][0.0], [1.5238095238095237][0.0], [1.5264285714285708][0.0], [1.5499999999999996][0.0]]", 40
3720, 22.794527159, [[1.1184722222222223][0.0]], "[[1.1184722222222223][0.0], [1.1305555555555555][0.0], [1.2166666666666668][0.0], [1.2444444444444447][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.303571428571429][0.0], [1.325079365079365][0.0], [1.3357936507936505][0.0], [1.336666666666667][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3583333333333334][0.0], [1.365079365079365][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4272222222222224][0.0], [1.433472222222222][0.0], [1.433472222222222][0.0], [1.4426984126984126][0.0], [1.4457142857142857][0.0], [1.446190476190476][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0], [1.4975][0.0], [1.4975396825396825][0.0], [1.4976190476190476][0.0], [1.5071428571428567][0.0], [1.5071428571428567][0.0], [1.5103571428571425][0.0]]", 40
3760, 22.870447228, [[0.9444444444444444][0.0]], "[[0.9444444444444444][0.0], [1.0928535353535351][0.0], [1.1184722222222223][0.0], [1.1305555555555555][0.0], [1.1988888888888884][0.0], [1.2166666666666668][0.0], [1.2444444444444447][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.303571428571429][0.0], [1.325079365079365][0.0], [1.3344444444444445][0.0], [1.3357936507936505][0.0], [1.336666666666667][0.0], [1.3486111111111112][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3583333333333334][0.0], [1.365079365079365][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4272222222222224][0.0], [1.433472222222222][0.0], [1.433472222222222][0.0], [1.4426984126984126][0.0], [1.4457142857142857][0.0], [1.446190476190476][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0], [1.4766666666666666][0.0], [1.4784126984126982][0.0], [1.491706349206349][0.0], [1.491706349206349][0.0]]", 40
3800, 22.933294506000003, [[0.9444444444444444][0.0]], "[[0.9444444444444444][0.0], [1.0928535353535351][0.0], [1.106666666666667][0.0], [1.1184722222222223][0.0], [1.1305555555555555][0.0], [1.1988888888888884][0.0], [1.2166666666666668][0.0], [1.2444444444444447][0.0], [1.2466666666666666][0.0], [1.2471428571428569][0.0], [1.2472222222222222][0.0], [1.2768650793650793][0.0], [1.2980555555555553][0.0], [1.303571428571429][0.0], [1.325079365079365][0.0], [1.3344444444444445][0.0], [1.3357936507936505][0.0], [1.336666666666667][0.0], [1.3486111111111112][0.0], [1.3489285714285717][0.0], [1.3581349206349207][0.0], [1.3583333333333334][0.0], [1.3598737373737375][0.0], [1.365079365079365][0.0], [1.3677777777777775][0.0], [1.3677777777777775][0.0], [1.3758333333333337][0.0], [1.406428571428572][0.0], [1.413888888888889][0.0], [1.413888888888889][0.0], [1.4206349206349205][0.0], [1.4272222222222224][0.0], [1.433472222222222][0.0], [1.433472222222222][0.0], [1.4400000000000002][0.0], [1.4426984126984126][0.0], [1.4457142857142857][0.0], [1.446190476190476][0.0], [1.4544444444444442][0.0], [1.4674999999999998][0.0]]", 40
