NFE, Elapsed Time, Approximation Set, Population, Population Size
550, 5.089872763000001, "[[0.0,-0.0], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755]]", 50
600, 5.306411654000001, "[[0.0,-0.0], [450.0,-1.6665032148754786], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [450.0,-1.6665032148754786], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
650, 5.514320631, "[[0.0,-0.0], [450.0,-1.6665032148754786], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [450.0,-1.6665032148754786], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
700, 5.748191652, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [89.0,-0.7853662757263524], [50.0,-0.1975609756097561], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
750, 5.94027899, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0]]", 50
800, 6.116793896000001, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0]]", 50
850, 6.333736068, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0]]", 50
900, 6.534015319000001, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0]]", 50
950, 6.760962684000001, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0]]", 50
1000, 6.9466942430000005, "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [377.0,-1.7302190155117458], [142.0,-1.520976423744028], [50.0,-0.1975609756097561], [139.0,-0.9448527397853935], [53.0,-0.7356101480176755], [115.0,-0.7884741607822121], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [89.0,-0.7853662757263524], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0]]", 50
