NFE, Elapsed Time, Approximation Set, Population, Population Size
50, 24.944107865000003, "[[0.0,-0.0], [122.0,-0.30110728587030006], [142.0,-0.7853662757263524], [133.0,-0.7356101480176755]]", "[[0.0,-0.0], [122.0,-0.0], [109.0,-0.0], [120.0,-0.0], [151.0,-0.0], [115.0,-0.0], [142.0,-0.0], [0.0,-0.0], [122.0,-0.0], [336.0,-0.2128695652173913], [153.0,-0.0], [0.0,-0.0], [122.0,-0.30110728587030006], [139.0,-0.0], [144.0,-0.0], [0.0,-0.0], [164.0,-0.0], [0.0,-0.0], [0.0,-0.0], [133.0,-0.0], [173.0,-0.0], [142.0,-0.7853662757263524], [140.0,-0.0691865671641791], [0.0,-0.0], [140.0,-0.2765853658536585], [0.0,-0.0], [0.0,-0.0], [167.0,-0.2765853658536585], [135.0,-0.1975609756097561], [136.0,-0.0], [146.0,-0.0], [125.0,-0.0], [275.0,-0.4980827294371952], [0.0,-0.0], [0.0,-0.0], [139.0,-0.2765853658536585], [168.0,-0.0], [173.0,-0.0], [292.0,-0.0], [0.0,-0.0], [149.0,-0.0], [147.0,-0.37029385303447915], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [408.0,-0.30110728587030006], [119.0,-0.0], [0.0,-0.0], [161.0,-0.7853662757263524], [133.0,-0.7356101480176755]]", 50
100, 32.015540052, "[[0.0,-0.0], [308.0,-1.0367174338879757], [89.0,-0.7853662757263524], [83.0,-0.2765853658536585], [50.0,-0.1975609756097561]]", "[[0.0,-0.0], [308.0,-1.0367174338879757], [89.0,-0.7853662757263524], [83.0,-0.2765853658536585], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [50.0,-0.1975609756097561], [142.0,-0.7853662757263524], [52.0,-0.0], [122.0,-0.30110728587030006], [85.0,-0.0691865671641791], [133.0,-0.7356101480176755], [74.0,-0.02348452857662905], [161.0,-0.7853662757263524], [53.0,-0.0], [135.0,-0.1975609756097561], [147.0,-0.37029385303447915], [139.0,-0.2765853658536585], [56.0,-0.0], [217.0,-0.7853662757263524], [140.0,-0.2765853658536585], [214.0,-0.30110728587030006], [214.0,-0.30110728587030006], [56.0,-0.0], [57.0,-0.0], [250.0,-0.7853662757263524], [167.0,-0.2765853658536585], [140.0,-0.0691865671641791], [275.0,-0.4980827294371952], [58.0,-0.0], [206.0,-0.014677830360393157], [58.0,-0.0], [66.0,-0.0]]", 50
150, 32.421839809000005, "[[0.0,-0.0], [308.0,-1.0367174338879757], [106.0,-0.8658283495414911], [50.0,-0.1975609756097561], [56.0,-0.668267373931735], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [308.0,-1.0367174338879757], [106.0,-0.8658283495414911], [50.0,-0.1975609756097561], [56.0,-0.668267373931735], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [142.0,-0.7853662757263524], [52.0,-0.0], [62.0,-0.30110728587030006], [114.0,-0.7356101480176755], [161.0,-0.7853662757263524], [53.0,-0.0], [122.0,-0.30110728587030006], [133.0,-0.7356101480176755], [83.0,-0.2765853658536585], [74.0,-0.02348452857662905], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585], [74.0,-0.02348452857662905], [53.0,-0.0], [217.0,-0.7853662757263524], [54.0,-0.0], [147.0,-0.37029385303447915], [85.0,-0.0691865671641791], [123.0,-0.30110728587030006]]", 50
200, 32.908794199, "[[0.0,-0.0], [240.0,-1.146040688844823], [106.0,-0.8658283495414911], [50.0,-0.1975609756097561], [56.0,-0.668267373931735], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [106.0,-0.8658283495414911], [50.0,-0.1975609756097561], [56.0,-0.668267373931735], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [56.0,-0.668267373931735], [0.0,-0.0], [308.0,-1.0367174338879757], [51.0,-0.0], [142.0,-0.7853662757263524], [62.0,-0.30110728587030006], [114.0,-0.7356101480176755], [52.0,-0.0], [161.0,-0.7853662757263524], [122.0,-0.30110728587030006], [133.0,-0.7356101480176755], [83.0,-0.2765853658536585], [74.0,-0.02348452857662905], [83.0,-0.2765853658536585], [83.0,-0.2765853658536585]]", 50
250, 33.47132691, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [51.0,-0.0], [208.0,-1.0455231914959364], [56.0,-0.668267373931735], [142.0,-0.7853662757263524], [114.0,-0.7356101480176755], [56.0,-0.668267373931735], [56.0,-0.668267373931735]]", 50
300, 33.983629012, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [51.0,-0.0], [208.0,-1.0455231914959364]]", 50
350, 34.446096127000004, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [106.0,-0.8658283495414911], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
400, 35.003909947000004, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
450, 35.523654408, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
500, 36.082416479, "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524]]", "[[0.0,-0.0], [240.0,-1.146040688844823], [50.0,-0.1975609756097561], [151.0,-1.0864735615966523], [53.0,-0.7356101480176755], [103.0,-0.9331711236274316], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [0.0,-0.0], [0.0,-0.0], [50.0,-0.1975609756097561], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [53.0,-0.7356101480176755], [0.0,-0.0], [0.0,-0.0], [89.0,-0.7853662757263524], [0.0,-0.0], [89.0,-0.7853662757263524], [53.0,-0.7356101480176755], [89.0,-0.7853662757263524], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0], [0.0,-0.0]]", 50
