NFE, Elapsed Time, Approximation Set, Population, Population Size
150, 8.583225121, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
160, 9.006471039000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
170, 9.324759111, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
180, 9.650453884000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
190, 9.8970734, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
200, 10.110956686, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
210, 10.397512968000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
220, 10.77354912, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
230, 10.949937492, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
240, 11.101583665000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
250, 11.194016429000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
260, 11.387303142, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
270, 11.583248336, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
280, 11.825984383000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
290, 12.017243044, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
300, 12.173492658, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
310, 12.535012002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
320, 12.754588606, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
330, 12.953755178000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
340, 13.051848816000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
350, 13.254265891000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
360, 13.416256686, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
370, 13.810725654, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
380, 13.974594116, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
390, 14.136584286000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
400, 14.437387081, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
410, 14.664837952000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
420, 14.782998039, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
430, 15.000756554, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
440, 15.278081405000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
450, 15.744486553000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
460, 15.827018221000001, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
470, 15.943646673000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
480, 16.148041013, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
490, 16.280237244000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
500, 16.668245258000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
510, 16.805819417000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
520, 16.973242463000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
530, 17.091500881, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
540, 17.209041955, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
550, 17.590842272, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
560, 17.746438698000002, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
570, 17.962020103, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
580, 18.108381706, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
590, 18.328037609000003, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
600, 18.506068326, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
610, 19.032566066, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
620, 19.266012191, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
630, 19.38250579, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
640, 19.514164346, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
650, 19.57298644, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
660, 19.784125884, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
670, 19.986469693, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
680, 20.231207811, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
690, 20.30297244, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
700, 20.489045211, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
710, 20.728719124, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
720, 20.836584614000003, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
730, 20.976700067000003, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
740, 21.374808656000003, "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0]]", "[[36.5,2.0], [25.4,9.0], [33.2,3.0], [31.0,5.0], [28.8,6.0], [26.5,8.0], [27.700000000000003,7.0], [32.1,4.0], [32.1,4.0], [31.0,5.0]]", 10
