NFE, Elapsed Time, Approximation Set, Population, Population Size
290, 8.52377536, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
300, 8.662713523, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
310, 8.83254761, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
320, 9.010073933000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
330, 9.131583838000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
340, 9.209414062, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
350, 9.489726095, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
360, 9.580082642, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
370, 9.798463660000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
380, 9.965959018000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
390, 10.091562911, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
