batch-id,duration,o-MinimiseCustomerSatisfactionIndex,o-MinimiseSprintEffortDeviation,c-HasNoUnassignedWorkItems,c-HasTheAllowedMaximalNumberOfSprints,solutions-found,solution-model
0,00:00:31.965,1.602253912864405,0.4608885989624768,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/4D7AD9EB.xmi
0,00:00:31.965,0.8661615203419474,4.991823379647438,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/25B9AF4F.xmi
0,00:00:31.965,1.4938960665281458,0.6691131580686882,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/0D71174D.xmi
0,00:00:31.965,1.009822183050529,1.9037287113808905,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/10853475.xmi
0,00:00:31.965,1.3328036748633172,0.751903901522118,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/592D8949.xmi
0,00:00:31.965,0.9766825130640322,2.652536090691002,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/7F57E330.xmi
0,00:00:31.965,1.2124401360614139,1.227410260553666,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/1EFBE7EC.xmi
0,00:00:31.965,1.582864090025577,0.5745131499601417,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/43B95A04.xmi
0,00:00:31.965,1.2744952757058465,0.9582800496696003,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/3804637D.xmi
0,00:00:31.965,0.8751486706422626,4.521914684986953,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/66D443B0.xmi
0,00:00:31.965,0.9354013919927143,3.4437591559490635,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/613F83E9.xmi
0,00:00:31.965,0.9277994629134808,3.7543003664904147,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/17D0DAEB.xmi
0,00:00:31.965,1.1027021722739743,1.274434386908933,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/05640A24.xmi
0,00:00:31.965,1.0800760620200425,1.6379885640466822,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/5EC4F60A.xmi
0,00:00:31.965,1.2622303881537382,1.1274936053323583,0.0,0.0,24,/home/alxbrd/projects/alxbrd/github/case_studies/scrum-planning/mdeo/scrum-planning/mdeo-results/experiment-scrum-planning.mopt-180801-184145-matching-henshin/batch-0/662B7DFD.xmi
