NFE, Elapsed Time, Approximation Set, Population, Population Size
130, 5.327614877, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
140, 5.458040875, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
150, 5.650174483000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
160, 5.962775721000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
170, 6.37925696, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
180, 6.664791147000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
190, 6.972003298000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
200, 7.118246152, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
210, 7.271625682000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
220, 7.502754161, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
230, 7.642256061, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
240, 7.918883665, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
250, 8.114828221, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
260, 8.400578326, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
270, 8.586944816, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
280, 8.929601507000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
290, 9.342891158, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
300, 9.664778374, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
310, 10.072261868, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
320, 10.294483660000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
330, 10.409647603, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
340, 10.494750051, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
350, 10.645078233000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
360, 10.806216248, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
370, 10.889666485000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
380, 11.108910599000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
390, 11.297855823, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
400, 11.613162334, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
410, 11.787786536, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
420, 12.116802342000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
430, 12.46136055, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
440, 12.669931782, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
450, 13.005956764, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
460, 13.182841388, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
470, 13.315028496, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
480, 13.459794665, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
490, 13.788566175000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
500, 14.004756695000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
510, 14.384844786, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
520, 14.531597877000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
530, 14.749226053000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
540, 15.188480744000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
550, 15.824029926000001, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
560, 16.124363905000003, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
570, 16.747623656000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
580, 17.271988904, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
590, 17.438965941000003, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
600, 17.912920455000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
610, 18.093698633000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
620, 18.341362529, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
630, 18.504058009, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
640, 18.696523373, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
650, 18.869615928, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
660, 18.942369035000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
670, 19.213243061, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
680, 19.416608326000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
690, 19.533560992, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
700, 19.599524145, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
710, 19.721604998, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
720, 20.007429684, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
730, 20.333867696000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
740, 20.727234864, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
750, 20.815491194, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
760, 21.101202961000002, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
770, 21.387167402000003, "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0]]", "[[34.400000000000006,2.0], [25.5,7.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,5.0], [26.6,6.0], [32.1,3.0], [32.1,3.0], [32.1,3.0], [29.9,4.0]]", 10
